AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1023,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1003,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1057,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1091,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1007,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1065,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1045,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1005,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1045,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1056,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1023,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1058,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1001,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1006,0838,ITAU,JOAO,SAQUE,2022-02-04T08:19:19,771.65
1008,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1008,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1060,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1044,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1043,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1075,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1047,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1087,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1046,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1093,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1052,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1094,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1038,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1043,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1086,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1040,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1054,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1044,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1026,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1004,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1082,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1095,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1026,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1023,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1035,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1018,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1014,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1033,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1007,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1056,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1040,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1012,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1075,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1032,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1088,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1073,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1070,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1049,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1054,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1052,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1006,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1086,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1066,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1088,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1019,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1088,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1031,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1092,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1044,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1093,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1032,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1100,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1014,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1003,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1093,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1087,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1021,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1088,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1090,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1055,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1064,3962,BB,CRISTINA,SAQUE,2022-02-10T02:21:13,920.94
1093,3251,SANTANDER,ANA,SAQUE,2022-02-10T07:51:14,670.09
1014,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1092,0222,ITAU,FELIPE,DEPOSITO,2022-02-09T21:30:20,73.29
1005,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1089,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1090,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1024,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1006,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1060,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1057,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1054,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1091,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1009,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1057,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1072,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1024,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1003,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1044,6891,BRADESCO,MARCELO,SAQUE,2022-02-08T01:30:32,993.66
1097,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1091,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1047,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1078,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1030,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1094,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1012,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1082,2262,BB,LUCIA,SAQUE,2022-02-12T10:31:13,414.98
1062,9121,SANTANDER,JOAO,SAQUE,2022-02-05T23:03:30,177.26
1080,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1043,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1054,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1018,5452,SANTANDER,ANA,DEPOSITO,2022-02-10T20:20:10,461.47
1018,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1031,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1014,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1082,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1096,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1039,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1014,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1069,7138,NUBANK,JOAO,SAQUE,2022-02-07T10:44:11,529.51
1054,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1048,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1070,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1022,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1009,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1031,9769,NUBANK,LUCIA,DEPOSITO,2022-02-02T19:36:00,904.27
1063,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1038,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1044,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1006,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1034,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1051,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1089,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1035,1114,ITAU,MARCELO,SAQUE,2022-02-06T19:33:53,167.48
1092,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1081,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1062,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1014,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1083,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1084,8277,BB,LUCIA,DEPOSITO,2022-02-05T10:55:33,542.02
1012,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1059,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1093,9778,SANTANDER,FELIPE,DEPOSITO,2022-02-08T14:48:04,368.63
1019,5343,SANTANDER,JOAO,SAQUE,2022-02-02T05:25:21,306.79
1085,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1100,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1011,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1037,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1034,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1068,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1086,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1027,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1074,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1031,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1023,0059,BRADESCO,MARCELO,SAQUE,2022-02-06T12:10:18,180.37
1057,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1073,0737,NUBANK,PEDRO,DEPOSITO,2022-02-08T19:48:09,572.34
1027,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1067,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1082,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1096,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1068,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1048,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1052,9390,ITAU,PEDRO,SAQUE,2022-02-09T15:40:56,148.84
1079,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1057,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1011,3879,SANTANDER,JOAO,SAQUE,2022-02-07T17:30:50,858.37
1089,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1017,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1072,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1072,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1056,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1075,0535,SANTANDER,LUCIA,DEPOSITO,2022-02-10T21:30:19,103.2
1095,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1066,4296,SANTANDER,PEDRO,SAQUE,2022-02-09T15:38:59,749.74
1016,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1093,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1032,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1060,0502,BB,CLARA,DEPOSITO,2022-02-06T09:07:37,390.52
1065,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1041,4342,SANTANDER,JOAO,SAQUE,2022-02-03T06:17:04,846.6
1043,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1097,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1008,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1036,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1092,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1030,4700,SANTANDER,FELIPE,DEPOSITO,2022-02-05T07:32:23,103.59
1084,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1021,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1028,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1036,4211,NUBANK,LUCIA,DEPOSITO,2022-02-03T10:40:18,446.44
1029,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1086,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1094,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1034,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1034,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1063,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1087,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1091,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1004,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1083,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1093,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1077,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1067,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1051,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1057,0511,SANTANDER,CLARA,SAQUE,2022-02-03T11:42:39,183.73
1040,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1010,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1020,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1047,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1087,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1092,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1085,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1011,8950,SANTANDER,MARCELO,SAQUE,2022-02-08T17:20:56,850.56
1080,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1099,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1077,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1091,6756,SANTANDER,CRISTINA,SAQUE,2022-02-04T18:33:33,45.9
1070,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1030,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1069,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1099,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1001,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1051,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1009,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1045,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1097,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1083,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1031,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1012,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1036,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1057,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1002,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1086,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1093,1453,BB,PEDRO,DEPOSITO,2022-02-06T13:15:28,228.68
1055,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1088,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1042,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1063,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1002,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1065,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1029,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1024,4995,SANTANDER,MARCELO,SAQUE,2022-02-12T02:51:04,315.23
1077,4078,BB,FELIPE,SAQUE,2022-02-09T06:41:23,811.05
1043,3333,ITAU,MARCELO,DEPOSITO,2022-02-11T17:17:05,664.5
1051,7498,NUBANK,LUCIA,DEPOSITO,2022-02-06T17:57:24,543.03
1073,3871,SANTANDER,ANA,DEPOSITO,2022-02-05T00:32:58,380.44
1017,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1003,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1001,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1044,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1024,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1058,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1084,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1062,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1039,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1096,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1036,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1094,4404,NUBANK,CLARA,SAQUE,2022-02-08T20:59:39,393.31
1086,8340,BB,CLARA,SAQUE,2022-02-08T19:26:01,392.06
1072,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1034,0102,SANTANDER,ANA,DEPOSITO,2022-02-04T16:37:30,777.39
1054,7988,NUBANK,ANA,DEPOSITO,2022-02-11T06:31:32,498.12
1063,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1001,7061,BRADESCO,FELIPE,DEPOSITO,2022-02-11T12:48:19,402.85
1029,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1053,8888,BB,MARCELO,SAQUE,2022-02-10T12:36:12,649.02
1043,8730,NUBANK,ANA,DEPOSITO,2022-02-11T12:36:04,984.3
1003,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1042,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1053,6622,BRADESCO,LUCIA,DEPOSITO,2022-02-01T17:56:55,756.05
1094,0227,ITAU,CRISTINA,DEPOSITO,2022-02-04T22:14:27,977.96
1064,2288,ITAU,PEDRO,SAQUE,2022-02-10T16:52:41,600.34
1076,7895,BRADESCO,CRISTINA,DEPOSITO,2022-02-12T09:20:43,10.72
1047,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
1073,6322,ITAU,JOAO,SAQUE,2022-02-09T00:01:54,814.32
1060,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1054,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1018,5913,ITAU,CLARA,DEPOSITO,2022-02-07T16:13:37,460.42
1094,8854,ITAU,MARCELO,DEPOSITO,2022-02-03T21:27:07,133.59
1037,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1026,3599,NUBANK,JOAO,SAQUE,2022-02-10T21:41:20,742.12
1032,5331,BRADESCO,MARCELO,SAQUE,2022-02-05T22:40:28,183.67
1083,9664,ITAU,CRISTINA,DEPOSITO,2022-02-06T05:13:43,731.33
1089,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1065,6889,NUBANK,JOAO,SAQUE,2022-02-01T23:07:45,744.61
1038,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1037,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1064,4392,BRADESCO,FELIPE,SAQUE,2022-02-11T13:52:22,580.84
1012,6088,ITAU,LUCIA,SAQUE,2022-02-11T01:37:31,707.05
1010,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1093,0603,BB,CRISTINA,DEPOSITO,2022-02-08T09:27:35,432.5
1040,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1029,4871,ITAU,PEDRO,DEPOSITO,2022-02-06T03:27:53,211.28
1094,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1067,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1014,4341,SANTANDER,CRISTINA,SAQUE,2022-02-05T06:32:14,396.22
1031,0615,NUBANK,CRISTINA,SAQUE,2022-02-10T05:48:51,923.8
1037,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1051,6449,BB,FELIPE,SAQUE,2022-02-04T18:16:10,647.3
1093,0496,ITAU,JOAO,DEPOSITO,2022-02-07T06:22:36,535.0
1033,4134,ITAU,MARCELO,SAQUE,2022-02-08T01:11:47,277.31
1012,6465,SANTANDER,MARCELO,DEPOSITO,2022-02-03T15:26:35,555.1
1017,4695,SANTANDER,PEDRO,DEPOSITO,2022-02-06T19:40:32,85.46
1059,9986,NUBANK,CLARA,DEPOSITO,2022-02-06T14:01:10,694.08
1056,6242,BRADESCO,FELIPE,DEPOSITO,2022-02-02T04:41:05,781.14
1012,9660,BB,ANA,DEPOSITO,2022-02-05T21:45:02,506.26
1006,9979,BB,LUCIA,DEPOSITO,2022-02-12T04:19:30,551.4
1037,3133,BB,ANA,SAQUE,2022-02-03T15:59:07,778.58
1094,1172,BB,MARCELO,SAQUE,2022-02-01T09:22:59,234.8
1040,1791,NUBANK,JOAO,DEPOSITO,2022-02-11T15:21:35,487.32
1088,4658,BB,MARCELO,SAQUE,2022-02-07T14:29:48,745.91
1081,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1020,2648,SANTANDER,LUCIA,DEPOSITO,2022-02-09T00:02:24,660.55
1098,4924,BRADESCO,LUCIA,SAQUE,2022-02-06T08:05:18,984.46
1057,6158,NUBANK,MARCELO,DEPOSITO,2022-02-05T20:00:26,514.46
1060,3342,BB,ANA,DEPOSITO,2022-02-04T19:36:33,991.56
1084,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1042,3123,BRADESCO,ANA,SAQUE,2022-02-11T13:24:34,812.99
1097,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1078,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1062,4472,NUBANK,LUCIA,SAQUE,2022-02-05T09:45:02,275.91
1048,9095,NUBANK,MARCELO,SAQUE,2022-02-08T12:30:23,250.26
1078,8258,SANTANDER,FELIPE,SAQUE,2022-02-08T13:31:54,368.04
1050,0852,SANTANDER,FELIPE,DEPOSITO,2022-02-04T06:14:01,601.87
1079,9940,BB,CLARA,DEPOSITO,2022-02-11T22:22:37,30.63
1017,6980,SANTANDER,CRISTINA,DEPOSITO,2022-02-03T02:45:02,639.61
1055,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1048,2121,BB,PEDRO,DEPOSITO,2022-02-05T13:46:18,626.96
1091,0469,BB,CLARA,SAQUE,2022-02-10T13:31:53,630.3
1013,2537,NUBANK,MARCELO,SAQUE,2022-02-04T05:18:55,336.41
1058,9915,ITAU,CRISTINA,SAQUE,2022-02-06T21:56:14,682.24
1058,9421,BRADESCO,JOAO,DEPOSITO,2022-02-05T08:27:28,309.95
1044,5941,ITAU,ANA,DEPOSITO,2022-02-06T05:34:01,980.1
1076,3451,NUBANK,PEDRO,SAQUE,2022-02-09T22:48:53,720.08
1082,6732,BB,PEDRO,DEPOSITO,2022-02-09T08:45:42,674.19
1040,5027,NUBANK,CRISTINA,SAQUE,2022-02-06T06:15:26,690.18
1035,8459,SANTANDER,MARCELO,SAQUE,2022-02-01T06:05:38,155.79
1089,8476,NUBANK,JOAO,DEPOSITO,2022-02-02T23:09:57,309.22
1024,3952,NUBANK,PEDRO,DEPOSITO,2022-02-03T22:27:56,536.13
1071,1175,BB,FELIPE,SAQUE,2022-02-05T18:35:12,846.24
1066,1065,SANTANDER,CLARA,DEPOSITO,2022-02-01T03:06:16,555.04
1006,0228,NUBANK,FELIPE,DEPOSITO,2022-02-05T16:39:44,534.13
